,weight,age,height
55160,49,35.0,154.94
46980,81,31.0,175.26
9475,58,47.0,165.1
116435,63,35.0,157.48
68391,68,30.0,162.56
109510,54,31.0,162.56
111795,63,28.0,160.02
92581,56,32.0,167.64
4785,83,29.0,170.18
1468,43,30.0,152.4
22890,48,18.0,157.48
40480,54,26.0,162.56
15517,81,36.0,162.56
17898,58,34.0,175.26
86337,63,29.0,154.94
102886,65,37.0,167.64
2785,65,35.0,177.8
62962,65,31.0,170.18
22268,58,29.0,160.02
58846,58,31.0,162.56
22066,61,28.0,167.64
77994,77,27.0,175.26
114502,63,35.0,167.64
95839,63,44.0,162.56
11941,61,29.0,170.18
45215,77,50.0,154.94
14548,53,39.0,160.02
80132,72,27.0,170.18
41074,58,35.0,177.8
59497,56,28.0,154.94
88344,55,34.0,167.64
60336,49,28.0,162.56
12117,65,33.0,167.64
105621,61,44.0,152.4
17983,61,26.0,170.18
52433,74,22.0,175.26
57937,62,27.0,175.26
103226,62,38.0,154.94
10200,60,32.0,170.18
58820,49,37.0,160.02
42109,70,28.0,175.26
110745,56,33.0,162.56
21149,47,31.0,165.1
55920,58,35.0,160.02
33170,53,31.0,157.48
85518,58,32.0,157.48
41449,78,35.0,165.1
59576,58,34.0,160.02
32738,58,21.0,154.94
8419,74,47.0,172.72
105506,61,27.0,172.72
107359,63,36.0,170.18
40553,54,27.0,162.56
47342,56,37.0,162.56
95605,61,35.0,165.1
117999,74,38.0,175.26
3360,49,48.0,162.56
46335,61,33.0,167.64
100088,65,38.0,175.26
105242,81,30.0,177.8
59737,60,32.0,162.56
104967,56,52.0,170.18
10487,53,38.0,157.48
116348,97,47.0,175.26
66792,68,32.0,175.26
86666,101,28.0,170.18
25776,68,30.0,172.72
10434,68,30.0,170.18
31360,61,31.0,162.56
13946,65,18.0,177.8
6565,75,32.0,170.18
43266,52,31.0,162.56
59523,61,31.0,175.26
25157,113,35.0,167.64
68305,45,23.0,157.48
105808,52,36.0,160.02
92316,53,24.0,137.16
117371,47,29.0,160.02
84589,74,52.0,172.72
5902,48,45.0,162.56
64753,54,30.0,170.18
80366,56,26.0,167.64
10637,54,28.0,170.18
43855,54,21.0,157.48
12626,52,32.0,160.02
60115,49,35.0,162.56
8843,56,31.0,157.48
65129,56,24.0,167.64
40670,68,33.0,170.18
82126,54,38.0,162.56
10692,52,28.0,165.1
13082,49,34.0,162.56
103811,63,31.0,190.5
64154,58,29.0,149.86
28325,49,32.0,162.56
61838,68,31.0,170.18
113347,90,28.0,177.8
102973,48,43.0,162.56
48187,72,30.0,175.26
103317,65,51.0,177.8
119019,61,35.0,165.1
58023,50,31.0,157.48
86722,81,30.0,167.64
8041,70,39.0,165.1
57692,61,28.0,162.56
38803,77,46.0,167.64
22528,68,34.0,167.64
27556,65,37.0,170.18
5456,61,33.0,167.64
101651,65,40.0,165.1
78317,77,31.0,160.02
70563,53,31.0,162.56
60901,58,50.0,167.64
100869,54,26.0,154.94
23748,58,32.0,165.1
110712,61,28.0,170.18
67070,68,34.0,160.02
76964,62,29.0,167.64
53052,99,47.0,172.72
93419,63,36.0,170.18
41472,68,25.0,152.4
103407,54,29.0,170.18
59206,68,28.0,172.72
62931,72,47.0,160.02
84427,65,37.0,157.48
68106,49,34.0,154.94
53848,54,28.0,165.1
95057,54,59.0,167.64
73350,61,30.0,157.48
64351,63,35.0,170.18
14472,54,38.0,170.18
15166,55,34.0,167.64
20977,61,34.0,172.72
93824,63,30.0,165.1
104660,63,29.0,165.1
92796,56,32.0,170.18
47884,54,42.0,157.48
20874,70,43.0,167.64
46226,61,42.0,162.56
67563,79,45.0,160.02
48057,65,30.0,167.64
84289,60,35.0,175.26
87570,52,25.0,157.48
86399,67,50.0,172.72
39054,56,28.0,165.1
118266,56,31.0,162.56
86121,58,42.0,170.18
20086,59,36.0,162.56
13267,56,29.0,170.18
35675,76,32.0,175.26
14074,49,39.0,160.02
46387,65,30.0,170.18
108665,62,47.0,165.1
28896,49,34.0,160.02
101123,54,39.0,157.48
20416,47,28.0,157.48
31812,95,29.0,177.8
74909,58,24.0,167.64
66070,81,31.0,162.56
65281,56,36.0,170.18
29305,72,34.0,157.48
93575,71,40.0,160.02
13036,57,29.0,170.18
64365,60,39.0,165.1
52466,72,34.0,180.34
7175,52,42.0,167.64
78305,52,54.0,157.48
93348,74,26.0,172.72
14908,51,54.0,157.48
83583,63,34.0,162.56
111428,83,22.0,182.88
111632,54,35.0,167.64
52534,76,29.0,172.72
113532,68,46.0,172.72
11949,77,32.0,175.26
29336,45,29.0,160.02
76471,63,32.0,162.56
41569,81,56.0,154.94
19750,58,31.0,170.18
6716,49,29.0,152.4
81525,77,39.0,160.02
19897,72,35.0,170.18
80484,56,30.0,162.56
23807,63,37.0,172.72
101628,53,29.0,154.94
42042,68,33.0,167.64
10402,58,37.0,172.72
7168,54,34.0,167.64
99085,61,26.0,170.18
70216,79,28.0,170.18
13934,57,28.0,160.02
11429,72,43.0,162.56
18165,58,22.0,177.8
88160,70,37.0,172.72
71291,56,31.0,170.18
59289,74,37.0,167.64
21544,53,49.0,170.18
116136,70,59.0,167.64
69263,56,48.0,165.1
117891,50,41.0,162.56
58687,54,29.0,165.1
44212,65,37.0,172.72
42394,63,38.0,170.18
46248,63,26.0,170.18
27327,55,46.0,162.56
70566,58,64.0,172.72
91379,57,25.0,170.18
45371,58,34.0,170.18
44522,49,28.0,154.94
28732,68,40.0,170.18
52981,58,30.0,177.8
263,77,28.0,160.02
49404,63,32.0,162.56
89169,48,35.0,154.94
26467,56,25.0,170.18
36776,80,37.0,175.26
42535,58,30.0,170.18
99172,74,31.0,167.64
109374,64,27.0,167.64
113799,74,39.0,167.64
14590,58,38.0,162.56
77184,62,33.0,162.56
3727,61,37.0,177.8
84078,54,42.0,167.64
10336,63,28.0,160.02
31286,56,27.0,170.18
1495,58,35.0,165.1
27988,61,29.0,162.56
91590,55,30.0,167.64
29522,47,31.0,152.4
102690,71,38.0,165.1
86753,58,47.0,160.02
42294,61,34.0,170.18
76131,56,36.0,167.64
84419,65,27.0,160.02
116403,61,45.0,167.64
42811,68,32.0,177.8
58371,58,52.0,160.02
61006,56,27.0,170.18
46440,45,33.0,162.56
37643,53,35.0,160.02
90260,67,34.0,175.26
63469,58,38.0,162.56
21893,77,25.0,165.1
29773,68,33.0,167.64
60345,70,42.0,165.1
35846,83,29.0,154.94
11939,63,26.0,175.26
109666,45,27.0,152.4
66419,63,30.0,160.02
9292,65,32.0,175.26
25661,68,44.0,170.18
13055,65,32.0,177.8
113598,56,32.0,175.26
50820,70,28.0,160.02
113224,74,35.0,175.26
102845,54,30.0,160.02
95111,72,46.0,177.8
18225,56,27.0,175.26
89664,79,35.0,177.8
48297,68,44.0,175.26
2999,61,25.0,165.1
26119,74,20.0,170.18
1791,63,36.0,170.18
64718,49,26.0,165.1
12300,54,39.0,177.8
95014,58,30.0,172.72
60478,68,30.0,177.8
12468,57,51.0,172.72
36186,68,30.0,167.64
111424,50,32.0,160.02
11171,61,28.0,170.18
99695,77,37.0,170.18
93693,76,43.0,180.34
27042,86,42.0,157.48
100833,47,35.0,157.48
100610,56,28.0,160.02
103074,58,45.0,165.1
111434,70,41.0,175.26
85850,70,27.0,162.56
38652,53,36.0,165.1
80418,68,33.0,177.8
87060,63,32.0,160.02
28622,61,28.0,165.1
52325,58,29.0,167.64
41362,70,36.0,177.8
66608,74,34.0,190.5
71760,68,45.0,167.64
91744,65,28.0,167.64
112279,58,33.0,177.8
3807,45,29.0,162.56
16427,54,37.0,162.56
10209,68,53.0,170.18
62375,49,29.0,170.18
25147,63,36.0,162.56
84340,102,29.0,177.8
19110,59,28.0,175.26
88491,56,29.0,165.1
50606,63,46.0,167.64
82462,61,36.0,154.94
33441,71,38.0,165.1
23989,68,34.0,175.26
5432,68,35.0,177.8
94765,58,37.0,165.1
33310,61,30.0,172.72
28730,61,33.0,165.1
40076,43,31.0,152.4
48988,72,34.0,160.02
56319,53,25.0,160.02
56738,53,41.0,162.56
96452,63,36.0,165.1
77403,58,30.0,154.94
70560,68,26.0,170.18
13505,68,51.0,157.48
104426,47,28.0,157.48
9117,70,29.0,170.18
67765,62,49.0,170.18
58067,56,30.0,162.56
89490,83,32.0,177.8
56802,58,38.0,175.26
60227,58,40.0,154.94
110300,86,44.0,160.02
6642,52,29.0,157.48
55020,74,30.0,167.64
88919,55,36.0,165.1
24742,108,33.0,170.18
48339,48,36.0,157.48
1363,56,39.0,170.18
53186,50,33.0,152.4
67960,72,35.0,170.18
4531,65,30.0,175.26
36778,51,29.0,154.94
27979,79,38.0,160.02
39886,49,18.0,167.64
15422,77,29.0,172.72
88362,54,25.0,165.1
67836,61,43.0,167.64
94925,65,30.0,177.8
16090,49,30.0,157.48
60615,68,32.0,167.64
2047,63,32.0,172.72
91487,52,56.0,162.56
18214,70,26.0,167.64
46215,68,51.0,175.26
37583,58,19.0,170.18
116237,58,24.0,162.56
20511,70,36.0,175.26
11803,53,60.0,157.48
97789,55,56.0,162.56
95404,52,40.0,154.94
47560,52,39.0,160.02
115111,68,33.0,172.72
110636,56,44.0,154.94
81432,77,31.0,170.18
34143,70,40.0,162.56
37589,72,32.0,175.26
65150,65,51.0,175.26
118850,62,44.0,160.02
74722,58,33.0,167.64
74021,63,37.0,165.1
43674,57,29.0,167.64
100751,61,26.0,170.18
53100,61,33.0,172.72
108848,65,28.0,175.26
106202,54,24.0,165.1
12933,65,35.0,165.1
21127,49,37.0,160.02
116842,63,27.0,160.02
41156,43,22.0,157.48
62968,63,34.0,167.64
69265,62,44.0,160.02
14960,52,50.0,162.56
49491,63,46.0,172.72
76353,48,44.0,162.56
40924,81,35.0,180.34
60462,68,37.0,172.72
91024,68,37.0,162.56
56918,53,31.0,167.64
77315,72,32.0,177.8
96136,52,35.0,170.18
22688,65,29.0,154.94
51394,68,41.0,172.72
31033,47,41.0,165.1
100107,58,34.0,175.26
43740,63,40.0,167.64
51791,62,41.0,172.72
91977,81,44.0,165.1
25489,99,27.0,172.72
34536,43,40.0,154.94
99276,58,34.0,167.64
89016,56,26.0,165.1
5204,43,58.0,154.94
18879,54,26.0,160.02
24243,65,31.0,165.1
16238,65,41.0,172.72
60788,56,41.0,165.1
740,58,35.0,157.48
47447,58,29.0,175.26
99876,49,28.0,152.4
54624,81,35.0,162.56
47686,63,29.0,162.56
94637,63,33.0,162.56
69709,61,28.0,162.56
109044,48,30.0,160.02
61643,56,48.0,165.1
89221,49,22.0,167.64
113733,74,25.0,177.8
37918,72,43.0,175.26
87976,56,34.0,160.02
49986,61,31.0,162.56
46258,83,40.0,172.72
92613,63,35.0,162.56
76817,53,47.0,160.02
83046,54,44.0,160.02
44068,54,30.0,157.48
29743,63,39.0,175.26
81279,62,31.0,160.02
88255,54,34.0,160.02
110693,49,32.0,162.56
17975,99,30.0,172.72
27806,72,31.0,175.26
94713,49,27.0,165.1
110370,56,38.0,165.1
70803,50,31.0,160.02
98641,65,45.0,175.26
112998,65,47.0,175.26
66973,49,33.0,167.64
56162,47,35.0,154.94
39915,56,35.0,165.1
82804,47,45.0,157.48
46450,47,27.0,160.02
112894,47,23.0,154.94
22495,54,33.0,165.1
86059,58,32.0,167.64
97284,54,35.0,170.18
10555,58,38.0,170.18
35364,77,39.0,162.56
36542,64,31.0,162.56
55287,63,30.0,165.1
58489,63,31.0,167.64
58432,67,30.0,177.8
26034,81,41.0,165.1
30594,52,30.0,167.64
109001,56,31.0,162.56
98833,68,32.0,175.26
96769,81,33.0,170.18
96325,54,25.0,170.18
36073,54,52.0,160.02
27049,58,25.0,175.26
110553,70,65.0,167.64
105611,74,34.0,175.26
43724,61,28.0,167.64
102518,61,31.0,167.64
45173,47,26.0,167.64
67581,57,54.0,172.72
1151,65,39.0,157.48
3998,56,30.0,160.02
77034,53,27.0,157.48
63451,74,35.0,152.4
54265,52,32.0,165.1
50249,58,33.0,167.64
85910,86,35.0,162.56
30810,43,32.0,162.56
46689,56,60.0,154.94
1241,49,34.0,157.48
76182,54,30.0,157.48
18243,56,26.0,172.72
59241,65,36.0,162.56
48133,56,30.0,167.64
113060,58,30.0,160.02
56907,74,22.0,170.18
17399,50,36.0,165.1
23891,60,29.0,160.02
29750,59,34.0,165.1
3260,63,33.0,165.1
78208,74,29.0,162.56
89969,56,40.0,170.18
72453,61,29.0,165.1
89702,54,30.0,157.48
117478,65,37.0,180.34
52314,49,56.0,162.56
32516,65,38.0,165.1
92811,54,33.0,165.1
81290,52,23.0,165.1
23104,49,22.0,167.64
22337,44,25.0,165.1
72254,56,32.0,165.1
87236,56,41.0,154.94
50778,54,35.0,165.1
117966,58,29.0,162.56
48982,61,29.0,167.64
105382,54,41.0,160.02
81658,63,28.0,167.64
21722,52,27.0,160.02
65210,67,34.0,165.1
11003,81,34.0,177.8
116988,58,33.0,165.1
25128,45,28.0,152.4
65051,56,34.0,160.02
43439,122,28.0,167.64
110528,52,32.0,162.56
30651,58,36.0,157.48
6932,54,53.0,170.18
26343,90,33.0,165.1
45329,74,18.0,165.1
82503,50,29.0,162.56
18153,72,54.0,165.1
117132,51,49.0,152.4
118299,58,55.0,154.94
31423,56,32.0,160.02
31448,54,27.0,167.64
58179,53,30.0,165.1
68453,56,20.0,167.64
111448,68,35.0,167.64
67620,72,31.0,167.64
22074,45,44.0,152.4
40755,77,32.0,170.18
63918,102,34.0,170.18
34634,61,37.0,170.18
76336,83,27.0,175.26
85542,68,39.0,177.8
113561,63,30.0,157.48
51437,56,34.0,160.02
51815,68,33.0,180.34
98851,47,24.0,160.02
16041,52,32.0,160.02
21364,62,30.0,165.1
78524,60,36.0,157.48
30104,77,40.0,172.72
59055,49,43.0,154.94
44988,56,28.0,160.02
83961,81,33.0,165.1
84648,59,32.0,165.1
84069,70,37.0,165.1
67559,86,35.0,162.56
33828,54,41.0,162.56
12451,90,39.0,175.26
7100,57,34.0,175.26
75717,56,39.0,170.18
50534,63,38.0,172.72
85562,68,33.0,180.34
73544,70,48.0,172.72
10801,58,29.0,177.8
68273,72,36.0,160.02
1461,53,41.0,167.64
41884,54,46.0,162.56
47779,58,36.0,167.64
20221,56,30.0,160.02
81550,57,27.0,165.1
108492,72,32.0,167.64
44649,68,32.0,170.18
108591,86,42.0,175.26
41546,63,31.0,160.02
53090,95,39.0,157.48
2136,77,32.0,167.64
92678,70,50.0,172.72
101364,61,29.0,165.1
105042,56,47.0,165.1
44535,55,40.0,157.48
62433,62,30.0,172.72
43385,67,57.0,170.18
77783,58,39.0,160.02
34199,56,28.0,162.56
84793,58,29.0,170.18
106974,63,36.0,170.18
103556,46,41.0,149.86
8777,58,28.0,167.64
68465,53,43.0,167.64
53661,81,46.0,175.26
67117,47,29.0,157.48
107136,63,32.0,167.64
40843,61,31.0,170.18
68348,72,29.0,172.72
5210,52,26.0,167.64
115749,63,42.0,165.1
67768,50,32.0,154.94
94852,58,40.0,157.48
61464,97,32.0,157.48
3240,49,28.0,154.94
92657,50,32.0,162.56
46568,61,27.0,175.26
10242,58,31.0,165.1
22833,56,47.0,162.56
44239,49,34.0,160.02
9094,59,31.0,167.64
107186,70,25.0,172.72
65954,58,33.0,167.64
100274,56,32.0,165.1
42251,52,30.0,170.18
4697,58,51.0,162.56
37922,63,38.0,167.64
40829,54,38.0,162.56
66857,62,48.0,170.18
68354,51,38.0,160.02
106855,67,31.0,170.18
80348,58,27.0,152.4
111918,56,36.0,162.56
45966,58,36.0,162.56
108862,63,27.0,160.02
10366,64,27.0,170.18
49640,61,28.0,167.64
68516,61,28.0,170.18
82866,52,32.0,162.56
30967,74,33.0,157.48
17083,58,33.0,172.72
42953,54,35.0,162.56
17709,71,29.0,167.64
115055,86,28.0,172.72
69553,61,37.0,157.48
26592,68,31.0,177.8
9152,49,46.0,167.64
37616,53,31.0,154.94
17923,59,32.0,162.56
57708,56,30.0,167.64
75936,58,26.0,157.48
81172,68,27.0,160.02
60260,72,44.0,175.26
23984,49,34.0,157.48
114135,68,37.0,170.18
111367,57,56.0,162.56
9259,77,53.0,177.8
8001,72,32.0,154.94
111757,68,23.0,172.72
60562,68,40.0,170.18
24301,61,40.0,175.26
18947,65,31.0,175.26
66251,55,35.0,162.56
110875,54,27.0,162.56
8445,68,23.0,172.72
101478,58,30.0,165.1
65973,58,28.0,157.48
118519,69,43.0,175.26
28509,57,21.0,167.64
117693,58,29.0,170.18
43020,52,45.0,157.48
82308,58,39.0,162.56
111922,77,36.0,167.64
35125,63,32.0,165.1
94294,74,27.0,165.1
54752,80,25.0,177.8
17967,63,55.0,165.1
42567,63,23.0,165.1
101593,65,37.0,167.64
70099,49,32.0,154.94
4441,56,28.0,167.64
76731,58,31.0,165.1
101064,73,37.0,154.94
104357,61,34.0,170.18
69528,73,38.0,167.64
116380,54,28.0,152.4
90891,65,48.0,170.18
21159,56,31.0,152.4
41310,47,117.0,152.4
100672,64,27.0,162.56
46481,55,26.0,170.18
116066,49,36.0,160.02
29533,56,36.0,167.64
87714,65,30.0,180.34
78818,52,31.0,162.56
61578,54,32.0,165.1
80228,48,37.0,160.02
15183,56,29.0,162.56
97653,70,33.0,170.18
61638,63,42.0,180.34
87855,49,33.0,152.4
87876,61,33.0,170.18
15767,81,34.0,167.64
52967,71,38.0,165.1
81044,65,30.0,170.18
22958,56,39.0,162.56
112711,56,45.0,160.02
48903,47,25.0,157.48
3826,58,33.0,162.56
31637,56,32.0,157.48
50844,74,28.0,162.56
64157,68,34.0,157.48
67533,72,48.0,170.18
42426,46,27.0,152.4
63601,59,30.0,162.56
84464,65,27.0,167.64
110489,63,27.0,172.72
72327,56,19.0,162.56
61676,58,28.0,157.48
60275,48,22.0,154.94
22391,77,33.0,177.8
83841,74,22.0,177.8
3878,65,23.0,177.8
59542,63,28.0,167.64
30094,65,29.0,172.72
57081,90,21.0,162.56
73006,68,34.0,170.18
90727,49,30.0,157.48
38974,45,30.0,154.94
2940,45,33.0,162.56
59038,51,33.0,152.4
109189,68,32.0,157.48
49959,58,58.0,172.72
105870,49,30.0,167.64
108824,79,49.0,167.64
62206,63,26.0,165.1
117337,55,32.0,170.18
20386,47,43.0,157.48
21147,79,29.0,180.34
9990,61,48.0,172.72
101719,56,44.0,175.26
59405,65,54.0,162.56
40925,72,39.0,165.1
115618,63,35.0,172.72
27440,58,34.0,160.02
103670,66,34.0,172.72
31102,63,40.0,162.56
118451,63,34.0,175.26
105,61,31.0,170.18
109188,54,26.0,160.02
77797,54,32.0,165.1
71786,72,30.0,175.26
89973,63,28.0,162.56
51628,54,28.0,162.56
118789,61,31.0,167.64
15629,63,33.0,165.1
58300,52,27.0,154.94
50133,58,27.0,175.26
42561,65,29.0,177.8
48669,112,44.0,157.48
71016,104,32.0,175.26
91673,64,41.0,165.1
69213,50,47.0,160.02
92004,56,59.0,162.56
76875,47,29.0,152.4
44147,61,24.0,175.26
8360,61,37.0,167.64
65145,58,44.0,157.48
41379,64,33.0,165.1
36800,69,45.0,165.1
90133,43,44.0,157.48
101732,79,27.0,170.18
100376,70,35.0,172.72
57688,54,42.0,170.18
105399,52,28.0,167.64
697,77,31.0,172.72
48597,71,59.0,167.64
4664,56,33.0,157.48
84251,66,49.0,170.18
110181,56,38.0,170.18
80663,55,26.0,170.18
48481,53,48.0,160.02
20880,52,26.0,160.02
69816,56,27.0,160.02
102521,63,40.0,167.64
87840,49,32.0,160.02
52332,49,28.0,157.48
118182,53,54.0,160.02
118088,68,34.0,165.1
71483,70,29.0,162.56
87904,70,31.0,177.8
34766,70,36.0,170.18
46072,68,39.0,170.18
45610,45,32.0,152.4
117439,61,31.0,162.56
43731,54,23.0,165.1
83818,63,29.0,175.26
81121,59,33.0,167.64
82063,82,32.0,160.02
91793,58,27.0,170.18
47140,60,32.0,177.8
100100,70,21.0,170.18
41494,56,27.0,172.72
70005,74,32.0,175.26
52244,52,22.0,160.02
1285,56,29.0,167.64
47328,62,42.0,167.64
13540,67,27.0,165.1
31458,49,36.0,160.02
115711,53,36.0,152.4
103761,74,31.0,170.18
30085,63,27.0,182.88
74007,61,42.0,172.72
36115,68,28.0,162.56
26135,45,34.0,154.94
114137,48,36.0,157.48
72118,56,28.0,165.1
66187,61,33.0,170.18
37926,48,26.0,162.56
3378,52,31.0,165.1
72810,61,40.0,162.56
40433,52,40.0,162.56
119256,62,40.0,175.26
17659,65,30.0,175.26
18761,58,54.0,157.48
8886,68,28.0,170.18
44979,68,38.0,170.18
17548,68,34.0,170.18
63,70,32.0,175.26
89696,86,34.0,170.18
8658,54,52.0,160.02
107310,56,33.0,157.48
11070,63,35.0,175.26
113672,55,26.0,165.1
70403,61,39.0,165.1
12173,65,32.0,162.56
103187,58,28.0,167.64
7087,59,29.0,167.64
37522,72,49.0,170.18
37062,54,24.0,172.72
99497,57,54.0,160.02
111348,77,27.0,177.8
2353,70,40.0,170.18
119419,64,37.0,170.18
8645,56,38.0,160.02
22565,61,36.0,165.1
85268,78,30.0,172.72
41143,63,27.0,170.18
25101,52,32.0,162.56
22178,57,42.0,167.64
80767,57,34.0,170.18
39643,54,39.0,167.64
1449,57,30.0,160.02
83326,96,53.0,157.48
32872,49,28.0,154.94
26496,57,30.0,162.56
103768,72,51.0,170.18
48854,47,28.0,152.4
55615,68,32.0,149.86
89913,70,31.0,180.34
108180,63,43.0,175.26
87453,54,31.0,160.02
71300,63,36.0,162.56
12008,65,32.0,175.26
88375,65,32.0,170.18
88716,47,31.0,157.48
48072,56,32.0,175.26
113217,54,24.0,165.1
1950,57,39.0,177.8
59513,63,29.0,167.64
2483,63,29.0,160.02
115391,51,38.0,149.86
4280,54,28.0,170.18
70926,68,37.0,167.64
92946,49,33.0,154.94
74447,69,34.0,175.26
92198,72,32.0,172.72
103049,65,28.0,172.72
56651,70,32.0,167.64
112032,63,32.0,162.56
102042,65,30.0,167.64
3540,60,34.0,165.1
60859,68,29.0,165.1
116840,63,31.0,172.72
112940,63,32.0,167.64
52404,49,29.0,160.02
117545,56,48.0,165.1
23320,43,31.0,147.32
41234,61,38.0,170.18
27467,65,34.0,170.18
27431,61,37.0,172.72
17146,56,47.0,175.26
26836,47,37.0,157.48
82859,53,32.0,149.86
105609,53,30.0,154.94
43841,58,50.0,167.64
16755,63,32.0,165.1
21145,56,62.0,162.56
118027,68,31.0,175.26
86802,60,33.0,160.02
113148,75,38.0,182.88
20660,48,28.0,165.1
64042,54,34.0,162.56
33106,49,21.0,157.48
92385,54,33.0,157.48
11844,58,31.0,170.18
20827,62,46.0,160.02
102442,69,32.0,160.02
21967,81,25.0,175.26
62046,56,28.0,157.48
4604,64,29.0,172.72
82942,63,24.0,170.18
59492,68,24.0,170.18
51151,52,34.0,170.18
87368,68,38.0,165.1
54285,62,49.0,172.72
949,72,23.0,185.42
71669,95,38.0,170.18
87005,58,39.0,165.1
95351,65,44.0,172.72
74083,58,29.0,172.72
68930,58,18.0,162.56
42717,58,29.0,160.02
18971,81,27.0,167.64
1974,74,45.0,167.64
59324,49,37.0,160.02
86580,52,35.0,165.1
112239,65,32.0,165.1
32053,117,39.0,167.64
6273,61,35.0,172.72
108409,68,50.0,172.72
76543,59,57.0,172.72
108705,50,40.0,154.94
18145,70,40.0,177.8
94792,49,24.0,160.02
9531,47,27.0,160.02
103977,74,43.0,180.34
104332,62,37.0,167.64
32519,61,34.0,160.02
14453,58,38.0,162.56
85298,77,34.0,167.64
109590,77,32.0,165.1
34401,58,29.0,170.18
6670,64,34.0,170.18
112771,68,24.0,160.02
106851,53,46.0,162.56
4300,47,35.0,157.48
44408,56,28.0,175.26
105921,56,35.0,152.4
7147,74,28.0,175.26
99872,54,43.0,157.48
26824,47,35.0,152.4
67115,69,30.0,167.64
61828,99,36.0,172.72
84208,68,33.0,175.26
33603,70,33.0,172.72
9681,60,45.0,162.56
53168,60,33.0,167.64
25414,57,45.0,172.72
20058,61,27.0,170.18
99424,56,33.0,162.56
64455,52,40.0,149.86
17550,56,42.0,172.72
79895,47,46.0,152.4
116665,61,31.0,165.1
83582,52,50.0,157.48
56430,62,59.0,160.02
93604,76,31.0,162.56
24595,86,34.0,165.1
27882,77,34.0,175.26
2644,58,42.0,175.26
89983,53,31.0,160.02
65011,54,22.0,170.18
27823,58,29.0,167.64
108278,45,28.0,170.18
7949,53,45.0,154.94
4122,52,29.0,165.1
75168,58,26.0,165.1
67764,58,23.0,157.48
112485,58,35.0,167.64
12639,58,31.0,165.1
74725,61,45.0,162.56
68347,61,27.0,165.1
24265,65,32.0,165.1
3720,53,28.0,160.02
77344,51,35.0,160.02
89796,63,29.0,162.56
70909,58,32.0,162.56
40878,47,41.0,157.48
102264,83,40.0,180.34
41767,49,91.0,160.02
88072,68,27.0,177.8
115970,57,29.0,172.72
105479,61,34.0,162.56
59872,70,37.0,154.94
46735,54,30.0,162.56
67566,81,38.0,165.1
113937,77,35.0,170.18
73886,47,34.0,167.64
32886,95,38.0,172.72
97935,81,25.0,167.64
7795,50,35.0,157.48
67894,55,28.0,170.18
100604,65,38.0,172.72
17046,58,38.0,167.64
23405,74,32.0,177.8
49635,68,36.0,165.1
31145,52,36.0,160.02
60564,49,31.0,152.4
43180,56,33.0,165.1
9473,61,35.0,170.18
57818,68,30.0,165.1
23095,54,25.0,157.48
14763,61,33.0,165.1
98729,48,32.0,160.02
103869,68,26.0,165.1
78989,63,31.0,162.56
27681,58,40.0,160.02
42560,63,41.0,175.26
100742,57,32.0,175.26
50040,56,28.0,162.56
72612,56,32.0,172.72
90430,58,26.0,167.64
97246,56,28.0,165.1
56496,58,29.0,162.56
104070,58,35.0,160.02
110551,61,33.0,167.64
46177,54,51.0,165.1
86645,68,27.0,170.18
86862,55,35.0,160.02
111762,47,36.0,157.48
34520,54,40.0,154.94
26469,50,48.0,165.1
6636,75,29.0,167.64
6677,61,33.0,162.56
32282,61,55.0,167.64
5481,52,40.0,172.72
76983,61,40.0,157.48
13902,54,48.0,170.18
90223,52,28.0,157.48
55382,74,55.0,180.34
69569,79,32.0,170.18
51224,61,34.0,172.72
84785,54,21.0,160.02
116079,63,43.0,180.34
51572,63,35.0,170.18
9895,47,27.0,154.94
149,77,43.0,172.72
103441,47,19.0,149.86
73240,56,25.0,162.56
89689,57,47.0,160.02
118706,68,42.0,175.26
29735,52,42.0,154.94
56332,68,24.0,170.18
23020,56,32.0,165.1
103004,74,30.0,170.18
32921,68,56.0,162.56
48884,67,29.0,182.88
56964,81,30.0,167.64
33554,63,30.0,167.64
13768,77,29.0,177.8
66751,52,30.0,154.94
41704,58,50.0,167.64
51086,68,30.0,170.18
7345,68,28.0,167.64
599,72,36.0,172.72
51985,83,35.0,160.02
90561,58,25.0,165.1
89067,68,49.0,160.02
83675,74,24.0,165.1
40362,45,39.0,157.48
85739,81,40.0,172.72
17173,58,63.0,165.1
106087,61,28.0,162.56
99903,111,34.0,167.64
85533,63,29.0,167.64
89063,52,37.0,157.48
48315,81,32.0,177.8
76919,54,44.0,160.02
87284,61,30.0,167.64
29384,65,32.0,165.1
8862,58,45.0,162.56
5044,52,22.0,165.1
101740,53,28.0,170.18
100124,56,34.0,170.18
11007,79,34.0,167.64
79024,61,19.0,162.56
34765,61,33.0,160.02
70264,65,29.0,180.34
3489,52,39.0,162.56
53005,58,30.0,165.1
114094,59,31.0,160.02
87156,50,46.0,157.48
67452,64,40.0,165.1
78188,72,34.0,172.72
77781,72,28.0,167.64
56785,65,37.0,167.64
64168,56,53.0,172.72
98178,63,28.0,170.18
110145,61,24.0,172.72
85247,49,19.0,165.1
47423,56,34.0,170.18
105582,63,29.0,167.64
17215,56,34.0,157.48
69990,68,26.0,170.18
15823,54,42.0,170.18
119245,61,29.0,165.1
12006,58,23.0,160.02
40485,47,24.0,162.56
9346,70,33.0,172.72
117447,64,38.0,167.64
50712,70,27.0,160.02
